SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22022,1628369,0022200935,"Mar 01, 2023",BOS vs. CLE,W,36,13,21,0.619,4,6,0.667,11,14,0.786,2,9,11,8,0,0,3,1,41,4,1,Jayson Tatum,2022-23
22022,1628369,0022200921,"Feb 27, 2023",BOS @ NYK,L,37,6,18,0.333,1,9,0.111,1,1,1.0,2,5,7,9,1,0,4,1,14,-18,1,Jayson Tatum,2022-23
22022,1628369,0022200908,"Feb 25, 2023",BOS @ PHI,W,36,7,17,0.412,3,8,0.375,1,2,0.5,3,10,13,6,0,1,5,1,18,-6,1,Jayson Tatum,2022-23
22022,1628369,0022200887,"Feb 23, 2023",BOS @ IND,W,42,9,25,0.36,3,12,0.25,10,11,0.909,3,9,12,7,2,1,4,1,31,-8,1,Jayson Tatum,2022-23
22022,1628369,0022200877,"Feb 15, 2023",BOS vs. DET,W,34,15,24,0.625,6,10,0.6,2,2,1.0,0,9,9,7,0,0,4,3,38,1,1,Jayson Tatum,2022-23
22022,1628369,0022200855,"Feb 12, 2023",BOS vs. MEM,W,38,3,16,0.188,1,8,0.125,9,12,0.75,0,7,7,3,2,2,3,0,16,7,1,Jayson Tatum,2022-23
22022,1628369,0022200838,"Feb 10, 2023",BOS vs. CHA,W,37,13,21,0.619,5,10,0.5,10,12,0.833,0,4,4,4,1,2,4,2,41,2,1,Jayson Tatum,2022-23
22022,1628369,0022200824,"Feb 08, 2023",BOS vs. PHI,W,37,5,15,0.333,1,5,0.2,1,3,0.333,1,7,8,9,1,1,4,2,12,5,1,Jayson Tatum,2022-23
22022,1628369,0022200808,"Feb 06, 2023",BOS @ DET,W,39,11,24,0.458,3,9,0.333,9,10,0.9,2,9,11,6,0,1,3,4,34,16,1,Jayson Tatum,2022-23
22022,1628369,0022200788,"Feb 03, 2023",BOS vs. PHX,L,38,3,15,0.2,3,10,0.3,11,12,0.917,0,6,6,5,0,0,2,3,20,1,1,Jayson Tatum,2022-23
22022,1628369,0022200772,"Feb 01, 2023",BOS vs. BKN,W,29,12,19,0.632,7,12,0.583,0,0,0.0,1,8,9,4,2,1,1,1,31,46,1,Jayson Tatum,2022-23
22022,1628369,0022200749,"Jan 28, 2023",BOS vs. LAL,W,47,8,25,0.32,3,10,0.3,11,12,0.917,2,9,11,4,2,1,6,3,30,2,1,Jayson Tatum,2022-23
22022,1628369,0022200730,"Jan 26, 2023",BOS vs. NYK,L,43,12,26,0.462,2,7,0.286,9,9,1.0,2,12,14,4,1,1,3,3,35,6,1,Jayson Tatum,2022-23
22022,1628369,0022200714,"Jan 24, 2023",BOS @ MIA,L,40,9,18,0.5,2,5,0.4,11,14,0.786,0,14,14,7,0,0,7,4,31,-3,1,Jayson Tatum,2022-23
22022,1628369,0022200707,"Jan 23, 2023",BOS @ ORL,L,38,9,19,0.474,4,10,0.4,4,6,0.667,0,6,6,7,1,0,3,2,26,6,1,Jayson Tatum,2022-23
22022,1628369,0022200679,"Jan 19, 2023",BOS vs. GSW,W,48,9,27,0.333,4,13,0.308,12,12,1.0,2,17,19,6,3,0,7,2,34,7,1,Jayson Tatum,2022-23
22022,1628369,0022200656,"Jan 16, 2023",BOS @ CHA,W,40,15,23,0.652,7,12,0.583,14,14,1.0,1,8,9,5,0,0,4,3,51,15,1,Jayson Tatum,2022-23
22022,1628369,0022200642,"Jan 14, 2023",BOS @ CHA,W,37,12,27,0.444,4,14,0.286,5,5,1.0,3,6,9,6,0,1,1,0,33,26,1,Jayson Tatum,2022-23
